Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority
3299,CA-2023-101979,2023-12-30,2024-01-03,Second Class,CS-00396,PR-00244,328.9,4,0.2,57.42,13.64,High
3300,CA-2023-101979,2023-12-30,2024-01-03,Second Class,CS-00396,PR-00287,855.34,1,0.1,234.08,18.95,High
3301,CA-2023-101978,2023-12-30,2024-01-06,Standard Class,CS-00524,PR-00109,318.09,3,0.0,140.81,9.88,Medium
3302,CA-2023-101977,2023-12-30,2024-01-03,Second Class,CS-00336,PR-00249,2162.5,3,0.3,312.72,62.29,Low
3303,CA-2023-101976,2023-12-30,2024-01-01,First Class,CS-00231,PR-00185,1314.6,3,0.1,434.46,23.7,Medium
3304,CA-2023-101977,2023-12-30,2024-01-03,Second Class,CS-00336,PR-00070,659.85,1,0.0,247.32,14.77,Low
3305,CA-2023-101975,2023-12-30,2024-01-01,Second Class,CS-00361,PR-00173,417.7,2,0.0,92.89,17.21,Medium
3306,CA-2023-101974,2023-12-30,2023-12-30,Same Day,CS-00121,PR-00110,3639.76,6,0.1,1466.83,63.39,Medium
3307,CA-2023-101976,2023-12-30,2024-01-01,First Class,CS-00231,PR-00156,478.08,6,0.2,129.5,14.68,Medium
3308,CA-2023-101975,2023-12-30,2024-01-01,Second Class,CS-00361,PR-00042,553.27,3,0.3,122.27,16.25,Medium
3309,CA-2023-101975,2023-12-30,2024-01-01,Second Class,CS-00361,PR-00224,33.05,2,0.1,4.45,5.76,Medium
3310,CA-2023-101983,2023-12-31,2024-01-05,Standard Class,CS-00129,PR-00292,424.51,2,0.1,172.68,10.45,Critical
3311,CA-2023-101983,2023-12-31,2024-01-05,Standard Class,CS-00129,PR-00258,690.67,1,0.3,62.53,12.21,Critical
3312,CA-2023-101983,2023-12-31,2024-01-05,Standard Class,CS-00129,PR-00087,6956.32,7,0.2,2091.31,94.51,Critical
3313,CA-2023-101983,2023-12-31,2024-01-05,Standard Class,CS-00129,PR-00101,45.95,4,0.3,-2.21,3.08,Critical
3314,CA-2023-101983,2023-12-31,2024-01-05,Standard Class,CS-00129,PR-00138,1289.12,2,0.1,468.72,31.38,Critical
3315,CA-2023-101981,2023-12-31,2024-01-03,Standard Class,CS-00733,PR-00070,1319.7,2,0.0,484.05,40.13,Medium
3316,CA-2023-101980,2023-12-31,2024-01-05,Standard Class,CS-00063,PR-00190,1820.28,2,0.0,624.03,27.29,High
3317,CA-2023-101980,2023-12-31,2024-01-05,Standard Class,CS-00063,PR-00130,92.86,2,0.3,6.66,4.08,High
3318,CA-2023-101980,2023-12-31,2024-01-05,Standard Class,CS-00063,PR-00013,3115.5,7,0.2,420.5,94.85,High
3319,CA-2023-101982,2023-12-31,2024-01-05,Standard Class,CS-00640,PR-00300,315.58,4,0.1,66.57,11.41,Medium
3320,CA-2023-101983,2023-12-31,2024-01-05,Standard Class,CS-00129,PR-00092,475.44,1,0.0,179.03,8.95,Critical
3321,CA-2024-101987,2024-01-01,2024-01-07,Standard Class,CS-00333,PR-00251,569.17,2,0.3,15.23,9.94,High
3322,CA-2024-101990,2024-01-01,2024-01-05,Second Class,CS-00133,PR-00219,1525.72,4,0.0,563.02,38.62,Medium
3323,CA-2024-101990,2024-01-01,2024-01-05,Second Class,CS-00133,PR-00003,65.7,2,0.0,16.07,6.55,Medium
3324,CA-2024-101990,2024-01-01,2024-01-05,Second Class,CS-00133,PR-00181,247.36,4,0.0,88.58,10.3,Medium
3325,CA-2024-101989,2024-01-01,2024-01-05,Second Class,CS-00202,PR-00233,384.15,3,0.0,103.05,16.23,High
3326,CA-2024-101988,2024-01-01,2024-01-01,Same Day,CS-00500,PR-00133,344.61,4,0.2,89.23,21.74,Medium
3327,CA-2024-101987,2024-01-01,2024-01-07,Standard Class,CS-00333,PR-00262,391.58,2,0.0,107.27,13.81,High
3328,CA-2024-101987,2024-01-01,2024-01-07,Standard Class,CS-00333,PR-00170,1621.8,4,0.0,512.89,34.55,High
3329,CA-2024-101984,2024-01-01,2024-01-06,Standard Class,CS-00706,PR-00292,235.84,1,0.0,109.39,5.76,Medium
3330,CA-2024-101984,2024-01-01,2024-01-06,Standard Class,CS-00706,PR-00255,1131.36,2,0.0,389.95,18.83,Medium
3331,CA-2024-101987,2024-01-01,2024-01-07,Standard Class,CS-00333,PR-00077,79.74,2,0.2,21.72,4.16,High
3332,CA-2024-101986,2024-01-01,2024-01-06,Standard Class,CS-00624,PR-00272,42.8,5,0.0,7.17,3.38,High
3333,CA-2024-101986,2024-01-01,2024-01-06,Standard Class,CS-00624,PR-00119,308.34,3,0.1,98.6,11.23,High
3334,CA-2024-101985,2024-01-01,2024-01-06,Standard Class,CS-00746,PR-00030,342.82,3,0.1,123.47,7.25,Medium
3335,CA-2024-101996,2024-01-02,2024-01-09,Standard Class,CS-00185,PR-00217,799.5,1,0.0,297.16,26.08,High
3336,CA-2024-101995,2024-01-02,2024-01-02,Same Day,CS-00419,PR-00054,1738.8,2,0.1,280.7,57.4,Low
3337,CA-2024-101993,2024-01-02,2024-01-04,First Class,CS-00056,PR-00169,628.15,5,0.0,167.41,17.19,Medium
3338,CA-2024-101996,2024-01-02,2024-01-09,Standard Class,CS-00185,PR-00264,940.45,1,0.0,197.33,29.6,High
3339,CA-2024-101992,2024-01-02,2024-01-04,First Class,CS-00407,PR-00105,371.68,3,0.3,36.13,13.77,Medium
3340,CA-2024-101992,2024-01-02,2024-01-04,First Class,CS-00407,PR-00271,40.7,2,0.0,4.29,8.57,Medium
3341,CA-2024-101991,2024-01-02,2024-01-06,Standard Class,CS-00764,PR-00019,325.29,3,0.0,105.63,9.36,Medium
3342,CA-2024-101993,2024-01-02,2024-01-04,First Class,CS-00056,PR-00237,7.74,1,0.1,-6.87,8.18,Medium
3343,CA-2024-101994,2024-01-02,2024-01-09,Standard Class,CS-00483,PR-00120,277.38,1,0.3,-27.65,7.48,Critical
3344,CA-2024-102001,2024-01-03,2024-01-10,Standard Class,CS-00538,PR-00297,316.74,3,0.0,121.51,10.64,Medium
3345,CA-2024-102006,2024-01-03,2024-01-08,Standard Class,CS-00446,PR-00097,752.2,1,0.0,218.42,18.83,Low
3346,CA-2024-102005,2024-01-03,2024-01-08,Standard Class,CS-00633,PR-00208,161.62,2,0.2,52.41,5.63,High
3347,CA-2024-102004,2024-01-03,2024-01-06,Second Class,CS-00423,PR-00255,1131.36,2,0.0,378.4,30.38,High
3348,CA-2024-102003,2024-01-03,2024-01-05,Second Class,CS-00342,PR-00300,87.66,1,0.0,22.28,5.98,Medium
3349,CA-2024-102003,2024-01-03,2024-01-05,Second Class,CS-00342,PR-00154,915.66,3,0.0,376.12,29.03,Medium
3350,CA-2024-102003,2024-01-03,2024-01-05,Second Class,CS-00342,PR-00084,2108.84,5,0.1,568.56,62.28,Medium
3351,CA-2024-102002,2024-01-03,2024-01-06,Second Class,CS-00377,PR-00205,181.24,2,0.0,41.08,8.64,Medium
3352,CA-2024-102002,2024-01-03,2024-01-06,Second Class,CS-00377,PR-00256,486.58,5,0.1,116.04,14.94,Medium
3353,CA-2024-102001,2024-01-03,2024-01-10,Standard Class,CS-00538,PR-00169,314.08,5,0.5,-137.38,7.91,Medium
3354,CA-2024-102001,2024-01-03,2024-01-10,Standard Class,CS-00538,PR-00152,145.3,1,0.0,55.89,6.01,Medium
3355,CA-2024-102001,2024-01-03,2024-01-10,Standard Class,CS-00538,PR-00033,1129.74,2,0.0,319.85,23.53,Medium
3356,CA-2024-102000,2024-01-03,2024-01-09,Standard Class,CS-00248,PR-00099,1253.43,3,0.0,468.16,38.72,High
3357,CA-2024-101999,2024-01-03,2024-01-06,Second Class,CS-00146,PR-00175,576.65,1,0.0,174.93,20.47,Critical
3358,CA-2024-101998,2024-01-03,2024-01-06,Standard Class,CS-00552,PR-00217,639.6,1,0.2,149.63,13.71,Medium
3359,CA-2024-101997,2024-01-03,2024-01-10,Standard Class,CS-00576,PR-00215,6357.26,7,0.0,2572.0,123.0,Medium
3360,CA-2024-101997,2024-01-03,2024-01-10,Standard Class,CS-00576,PR-00201,61.89,1,0.3,8.05,3.39,Medium
3361,CA-2024-101997,2024-01-03,2024-01-10,Standard Class,CS-00576,PR-00007,78.97,1,0.0,16.19,4.86,Medium
3362,CA-2024-102001,2024-01-03,2024-01-10,Standard Class,CS-00538,PR-00291,109.91,2,0.1,29.85,3.7,Medium
3363,CA-2024-102010,2024-01-04,2024-01-05,First Class,CS-00676,PR-00081,3991.19,6,0.1,1336.19,115.92,Medium
3364,CA-2024-102010,2024-01-04,2024-01-05,First Class,CS-00676,PR-00087,2235.96,2,0.1,827.35,45.61,Medium
3365,CA-2024-102009,2024-01-04,2024-01-09,Standard Class,CS-00134,PR-00104,1123.11,6,0.5,-250.6,35.59,Medium
3366,CA-2024-102008,2024-01-04,2024-01-06,First Class,CS-00120,PR-00193,32.73,1,0.0,-1.14,8.7,Medium
3367,CA-2024-102007,2024-01-04,2024-01-06,First Class,CS-00307,PR-00273,236.42,2,0.0,84.98,13.04,Low
3368,CA-2024-102007,2024-01-04,2024-01-06,First Class,CS-00307,PR-00286,168.24,3,0.0,43.57,10.1,Low
3369,CA-2024-102009,2024-01-04,2024-01-09,Standard Class,CS-00134,PR-00080,265.28,4,0.0,117.49,10.11,Medium
3370,CA-2024-102011,2024-01-05,2024-01-05,Same Day,CS-00734,PR-00120,951.0,3,0.2,22.17,36.18,Low
3371,CA-2024-102012,2024-01-05,2024-01-12,Standard Class,CS-00533,PR-00113,263.91,3,0.0,115.84,7.28,Medium
3372,CA-2024-102013,2024-01-05,2024-01-06,First Class,CS-00508,PR-00296,2501.37,3,0.0,1046.09,43.42,Medium
3373,CA-2024-102013,2024-01-05,2024-01-06,First Class,CS-00508,PR-00044,446.31,2,0.1,144.38,16.51,Medium
3374,CA-2024-102019,2024-01-06,2024-01-12,Standard Class,CS-00282,PR-00047,949.68,2,0.0,312.64,17.88,Medium
3375,CA-2024-102021,2024-01-06,2024-01-07,First Class,CS-00739,PR-00085,426.27,3,0.0,176.04,17.94,High
3376,CA-2024-102020,2024-01-06,2024-01-10,Standard Class,CS-00139,PR-00132,1589.05,5,0.0,657.13,42.32,Medium
3377,CA-2024-102018,2024-01-06,2024-01-10,Standard Class,CS-00294,PR-00158,51.31,1,0.0,21.32,3.61,Low
3378,CA-2024-102017,2024-01-06,2024-01-12,Standard Class,CS-00052,PR-00015,286.18,2,0.0,129.72,7.58,Medium
3379,CA-2024-102016,2024-01-06,2024-01-07,First Class,CS-00613,PR-00014,3950.43,3,0.0,1827.67,70.37,High
3380,CA-2024-102016,2024-01-06,2024-01-07,First Class,CS-00613,PR-00277,140.26,1,0.0,54.81,10.2,High
3381,CA-2024-102015,2024-01-06,2024-01-08,Second Class,CS-00168,PR-00224,16.52,1,0.1,-0.32,5.42,Medium
3382,CA-2024-102014,2024-01-06,2024-01-09,Standard Class,CS-00661,PR-00038,580.62,1,0.0,256.76,16.7,Medium
3383,CA-2024-102026,2024-01-07,2024-01-11,Standard Class,CS-00022,PR-00027,438.97,7,0.0,172.9,9.87,Critical
3384,CA-2024-102025,2024-01-07,2024-01-12,Standard Class,CS-00382,PR-00120,2139.75,6,0.1,300.8,53.65,Medium
3385,CA-2024-102025,2024-01-07,2024-01-12,Standard Class,CS-00382,PR-00035,444.3,1,0.2,147.1,14.27,Medium
3386,CA-2024-102024,2024-01-07,2024-01-09,Second Class,CS-00554,PR-00134,226.98,9,0.0,52.05,8.25,High
3387,CA-2024-102023,2024-01-07,2024-01-12,Standard Class,CS-00565,PR-00294,10.63,1,0.0,2.36,2.74,Medium
3388,CA-2024-102022,2024-01-07,2024-01-13,Standard Class,CS-00306,PR-00044,991.8,4,0.0,408.25,12.71,Low
3389,CA-2024-102022,2024-01-07,2024-01-13,Standard Class,CS-00306,PR-00155,493.32,6,0.0,234.69,7.47,Low
3390,CA-2024-102024,2024-01-07,2024-01-09,Second Class,CS-00554,PR-00069,109.17,1,0.0,22.62,6.22,High
3391,CA-2024-102030,2024-01-08,2024-01-10,First Class,CS-00158,PR-00089,180.56,1,0.5,-49.87,12.96,Medium
3392,CA-2024-102033,2024-01-08,2024-01-10,First Class,CS-00630,PR-00114,280.68,3,0.0,92.92,10.88,Medium
3393,CA-2024-102033,2024-01-08,2024-01-10,First Class,CS-00630,PR-00010,100.32,1,0.2,15.06,9.45,Medium
3394,CA-2024-102032,2024-01-08,2024-01-13,Standard Class,CS-00438,PR-00032,164.55,1,0.1,26.69,6.1,Low
3395,CA-2024-102031,2024-01-08,2024-01-09,First Class,CS-00243,PR-00020,1270.4,4,0.0,281.0,35.48,Low
3396,CA-2024-102029,2024-01-08,2024-01-09,First Class,CS-00315,PR-00173,939.82,5,0.1,135.96,34.86,High
3397,CA-2024-102031,2024-01-08,2024-01-09,First Class,CS-00243,PR-00025,964.52,2,0.5,-185.89,33.25,Low
3398,CA-2024-102027,2024-01-08,2024-01-12,Second Class,CS-00081,PR-00162,200.74,2,0.0,58.95,8.01,High
3399,CA-2024-102027,2024-01-08,2024-01-12,Second Class,CS-00081,PR-00167,155.22,1,0.1,41.18,8.39,High
3400,CA-2024-102027,2024-01-08,2024-01-12,Second Class,CS-00081,PR-00233,384.15,3,0.0,109.97,9.31,High
3401,CA-2024-102027,2024-01-08,2024-01-12,Second Class,CS-00081,PR-00060,976.1,2,0.0,396.47,21.59,High
3402,CA-2024-102027,2024-01-08,2024-01-12,Second Class,CS-00081,PR-00232,199.08,2,0.0,44.43,9.67,High
3403,CA-2024-102028,2024-01-08,2024-01-13,Standard Class,CS-00581,PR-00101,78.77,6,0.2,7.49,3.66,Medium
3404,CA-2024-102034,2024-01-09,2024-01-16,Standard Class,CS-00272,PR-00264,752.36,1,0.2,28.45,10.39,Low
3405,CA-2024-102035,2024-01-09,2024-01-12,Second Class,CS-00148,PR-00052,726.66,1,0.0,226.65,24.35,Medium
3406,CA-2024-102035,2024-01-09,2024-01-12,Second Class,CS-00148,PR-00254,670.66,1,0.0,192.6,16.91,Medium
3407,CA-2024-102035,2024-01-09,2024-01-12,Second Class,CS-00148,PR-00131,148.2,3,0.0,64.78,7.7,Medium
3408,CA-2024-102039,2024-01-10,2024-01-11,First Class,CS-00023,PR-00231,1668.2,2,0.0,790.84,26.18,Critical
3409,CA-2024-102038,2024-01-10,2024-01-15,Standard Class,CS-00296,PR-00218,137.8,5,0.0,35.92,4.53,Medium
3410,CA-2024-102036,2024-01-10,2024-01-13,Standard Class,CS-00619,PR-00166,336.02,2,0.0,110.49,11.49,Medium
3411,CA-2024-102036,2024-01-10,2024-01-13,Standard Class,CS-00619,PR-00081,1995.6,3,0.1,690.89,35.17,Medium
3412,CA-2024-102037,2024-01-10,2024-01-13,Standard Class,CS-00525,PR-00007,473.82,6,0.0,111.14,15.16,Medium
3413,CA-2024-102044,2024-01-11,2024-01-17,Standard Class,CS-00369,PR-00295,1506.24,4,0.1,583.56,44.56,Medium
3414,CA-2024-102049,2024-01-11,2024-01-12,First Class,CS-00200,PR-00085,426.27,3,0.0,175.84,18.14,Medium
3415,CA-2024-102048,2024-01-11,2024-01-14,Second Class,CS-00281,PR-00231,834.1,1,0.0,390.02,18.49,Medium
3416,CA-2024-102047,2024-01-11,2024-01-15,Standard Class,CS-00770,PR-00025,1929.04,2,0.0,775.35,36.53,Low
3417,CA-2024-102046,2024-01-11,2024-01-16,Standard Class,CS-00629,PR-00100,1036.65,1,0.0,475.87,20.06,Medium
3418,CA-2024-102046,2024-01-11,2024-01-16,Standard Class,CS-00629,PR-00250,558.52,5,0.2,111.1,14.02,Medium
3419,CA-2024-102045,2024-01-11,2024-01-11,Same Day,CS-00170,PR-00289,14.96,2,0.0,-9.7,15.38,Low
3420,CA-2024-102045,2024-01-11,2024-01-11,Same Day,CS-00170,PR-00261,195.72,3,0.0,77.41,19.7,Low
3421,CA-2024-102043,2024-01-11,2024-01-17,Standard Class,CS-00307,PR-00111,74.11,1,0.2,21.23,3.74,High
3422,CA-2024-102044,2024-01-11,2024-01-17,Standard Class,CS-00369,PR-00294,63.78,6,0.0,27.4,3.2,Medium
3423,CA-2024-102042,2024-01-11,2024-01-15,Second Class,CS-00725,PR-00262,195.79,1,0.0,52.31,8.23,High
3424,CA-2024-102042,2024-01-11,2024-01-15,Second Class,CS-00725,PR-00043,78.06,1,0.1,14.56,6.5,High
3425,CA-2024-102043,2024-01-11,2024-01-17,Standard Class,CS-00307,PR-00042,790.38,3,0.0,362.52,13.11,High
3426,CA-2024-102041,2024-01-11,2024-01-13,Second Class,CS-00073,PR-00079,57.23,1,0.0,11.42,6.19,Low
3427,CA-2024-102040,2024-01-11,2024-01-16,Standard Class,CS-00652,PR-00065,372.48,8,0.0,86.31,7.21,High
3428,CA-2024-102040,2024-01-11,2024-01-16,Standard Class,CS-00652,PR-00136,3129.2,5,0.0,917.18,83.87,High
3429,CA-2024-102040,2024-01-11,2024-01-16,Standard Class,CS-00652,PR-00139,1366.72,2,0.1,520.82,43.02,High
3430,CA-2024-102040,2024-01-11,2024-01-16,Standard Class,CS-00652,PR-00107,2344.59,3,0.0,881.56,49.43,High
3431,CA-2024-102040,2024-01-11,2024-01-16,Standard Class,CS-00652,PR-00138,2864.72,4,0.0,1223.29,63.39,High
3432,CA-2024-102040,2024-01-11,2024-01-16,Standard Class,CS-00652,PR-00233,268.91,3,0.3,-4.16,8.2,High
3433,CA-2024-102054,2024-01-12,2024-01-17,Standard Class,CS-00209,PR-00116,284.84,2,0.3,52.69,8.59,High
3434,CA-2024-102053,2024-01-12,2024-01-14,First Class,CS-00597,PR-00094,1667.28,3,0.0,449.96,56.02,Medium
3435,CA-2024-102053,2024-01-12,2024-01-14,First Class,CS-00597,PR-00041,19.62,1,0.2,-1.34,8.53,Medium
3436,CA-2024-102052,2024-01-12,2024-01-15,Standard Class,CS-00628,PR-00247,1512.6,2,0.0,334.08,41.94,Medium
3437,CA-2024-102052,2024-01-12,2024-01-15,Standard Class,CS-00628,PR-00217,2158.65,3,0.1,668.69,61.18,Medium
3438,CA-2024-102052,2024-01-12,2024-01-15,Standard Class,CS-00628,PR-00057,48.04,1,0.0,17.15,3.59,Medium
3439,CA-2024-102051,2024-01-12,2024-01-18,Standard Class,CS-00518,PR-00071,448.06,2,0.0,171.74,10.06,Medium
3440,CA-2024-102050,2024-01-12,2024-01-13,First Class,CS-00393,PR-00160,81.4,5,0.0,24.61,9.59,High
3441,CA-2024-102050,2024-01-12,2024-01-13,First Class,CS-00393,PR-00188,3577.32,9,0.0,1205.65,114.11,High
3442,CA-2024-102050,2024-01-12,2024-01-13,First Class,CS-00393,PR-00187,58.87,3,0.2,6.6,8.98,High
3443,CA-2024-102052,2024-01-12,2024-01-15,Standard Class,CS-00628,PR-00134,151.32,6,0.0,34.8,5.4,Medium
3444,CA-2024-102056,2024-01-13,2024-01-16,Standard Class,CS-00468,PR-00232,79.63,1,0.2,3.61,3.53,Low
3445,CA-2024-102060,2024-01-13,2024-01-16,Standard Class,CS-00186,PR-00177,2983.12,4,0.0,1004.61,86.87,High
3446,CA-2024-102059,2024-01-13,2024-01-19,Standard Class,CS-00625,PR-00296,1334.06,2,0.2,358.17,34.65,Medium
3447,CA-2024-102058,2024-01-13,2024-01-18,Standard Class,CS-00028,PR-00182,168.0,2,0.0,73.73,5.23,High
3448,CA-2024-102060,2024-01-13,2024-01-16,Standard Class,CS-00186,PR-00195,462.26,2,0.1,74.12,12.04,High
3449,CA-2024-102058,2024-01-13,2024-01-18,Standard Class,CS-00028,PR-00047,474.84,1,0.0,157.66,7.6,High
3450,CA-2024-102057,2024-01-13,2024-01-16,Second Class,CS-00256,PR-00015,143.09,1,0.0,59.43,9.22,High
3451,CA-2024-102056,2024-01-13,2024-01-16,Standard Class,CS-00468,PR-00018,58.05,1,0.0,12.35,3.22,Low
3452,CA-2024-102056,2024-01-13,2024-01-16,Standard Class,CS-00468,PR-00060,439.24,1,0.1,147.92,12.3,Low
3453,CA-2024-102056,2024-01-13,2024-01-16,Standard Class,CS-00468,PR-00094,889.22,2,0.2,88.24,26.78,Low
3454,CA-2024-102056,2024-01-13,2024-01-16,Standard Class,CS-00468,PR-00207,1126.82,2,0.2,130.51,23.27,Low
3455,CA-2024-102056,2024-01-13,2024-01-16,Standard Class,CS-00468,PR-00151,81.94,1,0.1,30.77,4.82,Low
3456,CA-2024-102056,2024-01-13,2024-01-16,Standard Class,CS-00468,PR-00017,90.15,1,0.0,27.03,5.15,Low
3457,CA-2024-102056,2024-01-13,2024-01-16,Standard Class,CS-00468,PR-00143,652.9,1,0.0,223.89,16.88,Low
3458,CA-2024-102055,2024-01-13,2024-01-18,Standard Class,CS-00599,PR-00058,262.35,3,0.0,61.67,6.76,Medium
3459,CA-2024-102055,2024-01-13,2024-01-18,Standard Class,CS-00599,PR-00251,975.72,3,0.2,132.45,27.27,Medium
3460,CA-2024-102056,2024-01-13,2024-01-16,Standard Class,CS-00468,PR-00187,98.12,4,0.0,35.55,4.85,Low
3461,CA-2024-102067,2024-01-14,2024-01-17,Standard Class,CS-00114,PR-00077,139.55,4,0.3,26.77,5.06,Low
3462,CA-2024-102066,2024-01-14,2024-01-21,Standard Class,CS-00069,PR-00019,173.49,2,0.2,27.58,5.71,Medium
3463,CA-2024-102065,2024-01-14,2024-01-18,Standard Class,CS-00617,PR-00262,391.58,2,0.0,109.45,11.63,High
3464,CA-2024-102064,2024-01-14,2024-01-16,Second Class,CS-00261,PR-00126,229.0,2,0.0,102.31,7.57,Low
3465,CA-2024-102062,2024-01-14,2024-01-17,Second Class,CS-00546,PR-00296,667.03,1,0.2,172.02,24.39,Critical
3466,CA-2024-102062,2024-01-14,2024-01-17,Second Class,CS-00546,PR-00140,494.16,6,0.0,113.49,19.05,Critical
3467,CA-2024-102061,2024-01-14,2024-01-20,Standard Class,CS-00380,PR-00131,222.3,5,0.1,88.54,7.56,Low
3468,CA-2024-102063,2024-01-14,2024-01-19,Standard Class,CS-00777,PR-00294,53.15,5,0.0,21.71,3.79,High
3469,CA-2024-102072,2024-01-15,2024-01-22,Standard Class,CS-00697,PR-00234,79.79,1,0.1,8.29,4.48,Critical
3470,CA-2024-102072,2024-01-15,2024-01-22,Standard Class,CS-00697,PR-00094,1945.16,5,0.3,-22.38,32.04,Critical
3471,CA-2024-102071,2024-01-15,2024-01-18,Second Class,CS-00767,PR-00111,277.92,3,0.0,117.49,13.01,Low
3472,CA-2024-102070,2024-01-15,2024-01-19,Standard Class,CS-00299,PR-00168,74.84,1,0.3,-3.91,3.31,High
3473,CA-2024-102069,2024-01-15,2024-01-19,Standard Class,CS-00167,PR-00143,2611.6,4,0.0,910.45,52.63,Low
3474,CA-2024-102069,2024-01-15,2024-01-19,Standard Class,CS-00167,PR-00129,238.16,1,0.0,53.03,9.22,Low
3475,CA-2024-102068,2024-01-15,2024-01-17,First Class,CS-00165,PR-00299,8.23,2,0.3,-7.1,8.09,High
3476,CA-2024-102077,2024-01-16,2024-01-18,First Class,CS-00574,PR-00234,620.55,7,0.0,130.49,20.92,Medium
3477,CA-2024-102076,2024-01-16,2024-01-16,Same Day,CS-00351,PR-00109,74.22,1,0.3,2.39,16.03,Medium
3478,CA-2024-102076,2024-01-16,2024-01-16,Same Day,CS-00351,PR-00264,1880.9,2,0.0,401.87,51.99,Medium
3479,CA-2024-102077,2024-01-16,2024-01-18,First Class,CS-00574,PR-00135,296.82,1,0.0,60.36,11.9,Medium
3480,CA-2024-102074,2024-01-16,2024-01-18,Second Class,CS-00186,PR-00226,111.47,1,0.0,36.66,8.14,High
3481,CA-2024-102073,2024-01-16,2024-01-21,Standard Class,CS-00648,PR-00036,408.92,1,0.0,153.66,8.13,Critical
3482,CA-2024-102073,2024-01-16,2024-01-21,Standard Class,CS-00648,PR-00262,1174.74,6,0.0,346.24,17.0,Critical
3483,CA-2024-102075,2024-01-16,2024-01-18,First Class,CS-00664,PR-00204,499.65,3,0.0,214.66,15.95,High
3484,CA-2024-102078,2024-01-17,2024-01-20,Second Class,CS-00522,PR-00120,396.25,1,0.0,84.18,14.52,Medium
3485,CA-2024-102079,2024-01-17,2024-01-22,Standard Class,CS-00661,PR-00249,2059.52,2,0.0,830.59,37.27,Medium
3486,CA-2024-102080,2024-01-17,2024-01-19,First Class,CS-00413,PR-00105,176.99,1,0.0,59.23,10.5,Medium
3487,CA-2024-102081,2024-01-17,2024-01-19,Second Class,CS-00021,PR-00073,23.65,5,0.0,2.31,5.29,Low
3488,CA-2024-102081,2024-01-17,2024-01-19,Second Class,CS-00021,PR-00158,41.05,1,0.2,8.61,6.06,Low
3489,CA-2024-102081,2024-01-17,2024-01-19,Second Class,CS-00021,PR-00298,3136.18,5,0.1,899.65,59.08,Low
3490,CA-2024-102082,2024-01-17,2024-01-19,Second Class,CS-00620,PR-00234,88.65,1,0.0,14.03,7.6,Critical
3491,CA-2024-102086,2024-01-18,2024-01-25,Standard Class,CS-00464,PR-00080,139.27,3,0.3,30.46,5.55,Medium
3492,CA-2024-102087,2024-01-18,2024-01-20,First Class,CS-00082,PR-00127,188.98,3,0.2,45.2,12.65,Medium
3493,CA-2024-102085,2024-01-18,2024-01-22,Standard Class,CS-00002,PR-00190,2730.42,3,0.0,933.13,43.85,Medium
3494,CA-2024-102087,2024-01-18,2024-01-20,First Class,CS-00082,PR-00040,238.08,3,0.0,75.84,13.5,Medium
3495,CA-2024-102084,2024-01-18,2024-01-21,Standard Class,CS-00087,PR-00241,377.68,2,0.0,165.71,11.53,Medium
3496,CA-2024-102083,2024-01-18,2024-01-21,Standard Class,CS-00171,PR-00283,123.67,3,0.2,20.88,5.29,Medium
3497,CA-2024-102084,2024-01-18,2024-01-21,Standard Class,CS-00087,PR-00228,555.0,4,0.0,207.4,17.76,Medium
3498,CA-2024-102088,2024-01-19,2024-01-20,First Class,CS-00362,PR-00169,201.01,2,0.2,12.93,10.66,Medium
3499,CA-2024-102089,2024-01-20,2024-01-27,Standard Class,CS-00122,PR-00148,685.35,3,0.0,276.87,9.51,Medium
3500,CA-2024-102089,2024-01-20,2024-01-27,Standard Class,CS-00122,PR-00124,36.42,1,0.0,13.18,3.0,Medium
3501,CA-2024-102090,2024-01-20,2024-01-24,Second Class,CS-00590,PR-00124,109.26,3,0.0,42.1,6.44,Medium
3502,CA-2024-102090,2024-01-20,2024-01-24,Second Class,CS-00590,PR-00096,4.78,1,0.0,-3.48,5.09,Medium
3503,CA-2024-102095,2024-01-21,2024-01-24,Standard Class,CS-00019,PR-00254,2682.64,4,0.0,786.62,51.42,Medium
3504,CA-2024-102093,2024-01-21,2024-01-23,First Class,CS-00610,PR-00240,360.03,1,0.0,148.85,18.03,Medium
3505,CA-2024-102094,2024-01-21,2024-01-26,Standard Class,CS-00197,PR-00255,1018.22,2,0.1,278.15,17.49,Low
3506,CA-2024-102091,2024-01-21,2024-01-26,Standard Class,CS-00725,PR-00063,468.92,4,0.0,115.66,12.02,Medium
3507,CA-2024-102091,2024-01-21,2024-01-26,Standard Class,CS-00725,PR-00163,2055.65,5,0.3,301.03,49.37,Medium
3508,CA-2024-102092,2024-01-21,2024-01-22,First Class,CS-00739,PR-00193,294.57,9,0.0,51.93,16.11,Medium
3509,CA-2024-102100,2024-01-22,2024-01-25,Standard Class,CS-00624,PR-00124,87.41,3,0.2,22.09,4.6,Medium
3510,CA-2024-102096,2024-01-22,2024-01-23,First Class,CS-00199,PR-00180,912.36,4,0.0,339.45,34.27,Medium
3511,CA-2024-102096,2024-01-22,2024-01-23,First Class,CS-00199,PR-00084,937.26,2,0.0,321.14,24.92,Medium
3512,CA-2024-102096,2024-01-22,2024-01-23,First Class,CS-00199,PR-00199,2388.52,4,0.0,1150.03,44.05,Medium
